run,round,source_id,positive_rec,negative_rec,rec_difference,positive_reward,negative_reward
midasheng_v2,2,random440_expressivespeech_078,-2.8701357603073117,-2.8699503421783445,-0.00018541812896710752,1.6878603042325422,2.2562128333145743
midasheng_v2,2,random440_expressivespeech_067,-3.3006746053695677,-3.3071611642837526,0.006486558914184926,1.3515068456808144,1.2601232422992281
midasheng_v2,2,random440_deear_033,-3.167711853981018,-3.161827182769775,-0.005884671211243031,0.6783262809405564,2.1149005030552077
midasheng_v2,2,random440_expressivespeech_301,-3.508045196533203,-3.508782982826233,0.0007377862930297852,1.3602605060669266,1.2559553877230245
midasheng_v2,2,random440_expressivespeech_054,-2.4928853034973146,-2.490685987472534,-0.0021993160247806287,2.5992431376966305,2.925648740259451
midasheng_v2,2,random440_expressivespeech_323,-3.50498309135437,-3.496181535720825,-0.00880155563354501,0.36227775318662647,1.4742701782552212
midasheng_v2,2,random440_expressivespeech_255,-2.8223881483078,-2.816674280166626,-0.005713868141174139,2.3713742450815953,2.620791659611949
midasheng_v2,2,random440_expressivespeech_021,-4.527241945266724,-4.537539625167847,0.010297679901123402,0.305500132063405,-0.7712072947364751
midasheng_v2,2,random440_deear_095,-2.767673349380493,-2.760007619857788,-0.007665729522704723,2.1409102424026636,2.8059624798337204
midasheng_v2,2,random440_deear_039,-4.9912604808807375,-4.986522912979126,-0.004737567901611506,-1.2191454361175906,-0.6652925008833819
midasheng_v2,2,random440_expressivespeech_120,-3.2216216087341305,-3.222024393081665,0.0004027843475347126,1.5792330881267593,1.2914253131814388
midasheng_v2,2,random440_expressivespeech_124,-3.5700393199920653,-3.575353765487671,0.005314445495605558,1.3598737245013575,0.9206401848806166
midasheng_v2,2,random440_expressivespeech_291,-3.558005380630493,-3.5563801288604733,-0.0016252517700197089,1.0305093813926558,1.2881350147364807
midasheng_v2,2,random440_expressivespeech_333,-4.117354774475098,-4.131914138793945,0.014559364318847301,0.6383373992163788,-0.5557607819968405
midasheng_v2,2,random440_deear_031,-2.529761815071106,-2.5344194889068605,0.004657673835754661,2.4377546484891113,2.5067799790075593
midasheng_v2,2,random440_expressivespeech_303,-4.732978582382202,-4.724778461456299,-0.008200120925903498,-0.7231800780059604,-0.09639009879601379
midasheng_v2,2,random440_expressivespeech_112,-3.6514986515045162,-3.7070569038391112,0.05555825233459499,2.7701414387083814,-3.3403167754702174
midasheng_v2,2,random440_deear_055,-3.441502428054809,-3.479369068145752,0.03786664009094265,2.996287302878452,-0.9573360433954798
midasheng_v2,2,random440_expressivespeech_251,-3.10469160079956,-3.125939583778381,0.0212479829788208,2.3505263247346186,0.6047036496639837
midasheng_v2,2,random440_deear_063,-2.933776092529297,-2.929962396621704,-0.003813695907592951,2.9863278404286118,2.353851438007045
midasheng_v2,2,random440_expressivespeech_263,-3.074030113220215,-3.079239010810852,0.005208897590637029,2.1472343250743156,1.6659022503174552
midasheng_v2,2,random440_deear_074,-3.2307172536849977,-3.239738321304321,0.009021067619323198,1.8508560034124688,1.137682846337565
midasheng_v2,2,random440_expressivespeech_008,-3.5432366609573362,-3.541548180580139,-0.0016884803771972656,1.5215915370750983,1.3322309103208954
midasheng_v2,2,random440_expressivespeech_085,-2.5109925746917723,-2.5231266021728516,0.01213402748107928,3.027372759527432,2.1380239432150985
midasheng_v2,2,random440_deear_057,-3.0931533575057983,-3.1012565851211544,0.00810322761535609,2.587216562582112,1.1574757622575251
midasheng_v2,2,random440_expressivespeech_205,-3.642108297348022,-3.6365792512893673,-0.005529046058654785,1.4794558419616388,1.3467398075613213
midasheng_v2,2,random440_deear_006,-2.9486870765686035,-2.9960845470428463,0.04739747047424281,3.3984540927343403,-1.7784261729082786
midasheng_v2,2,random440_expressivespeech_082,-3.4727137804031374,-3.477721166610718,0.005007386207580566,2.0631763960150913,1.0820690095757803
midasheng_v2,2,random440_deear_011,-3.438361477851868,-3.415269446372986,-0.023092031478881836,0.44288678799201464,2.6244384928811546
midasheng_v2,2,random440_expressivespeech_298,-4.727847909927368,-4.723097610473633,-0.004750299453735174,-0.7233940621231183,-0.2718096490818791
midasheng_v2,2,random440_expressivespeech_071,-3.0072696685791014,-3.012912321090698,0.00564265251159668,2.819929370321449,1.7424391198898999
