round,rank,step,candidate_index,candidate_id,frames,padded,forward_loss_host_seconds,backward_sync_host_seconds,candidate_elapsed_seconds
1,5,8,1,random440_deear_066::1,59,False,12.865286111831665,13.415003299713135,26.271302761510015
1,5,8,2,random440_deear_066::2,58,False,11.190040588378906,13.145393133163452,24.32557778991759
1,5,8,3,random440_deear_066::3,59,False,11.332898139953613,24.49638819694519,36.039944311603904
1,5,9,0,random440_expressivespeech_131::0,33,False,7.24768328666687,7.39929986000061,14.627204747870564
1,5,9,1,random440_expressivespeech_131::1,33,False,5.409285545349121,7.438676357269287,12.83608017489314
1,5,9,2,random440_expressivespeech_131::2,31,False,7.0101587772369385,8.551858186721802,15.551183454692364
1,5,9,3,random440_expressivespeech_131::3,20,False,3.188495397567749,10.53180742263794,13.706747971475124
1,5,10,0,random440_expressivespeech_278::0,21,False,4.403647422790527,6.071513891220093,10.456792656332254
1,5,10,1,random440_expressivespeech_278::1,21,False,3.2658519744873047,4.768381595611572,8.023170132189989
1,5,10,2,random440_expressivespeech_278::2,33,False,5.372950792312622,7.4636266231536865,12.89147556759417
1,5,10,3,random440_expressivespeech_278::3,27,False,7.093605279922485,11.57799768447876,18.882530231028795
1,5,11,0,random440_expressivespeech_051::0,95,False,17.732909679412842,22.17383337020874,39.887606136500835
1,5,11,1,random440_expressivespeech_051::1,121,False,23.014123678207397,30.485995531082153,54.1683215983212
1,5,11,2,random440_expressivespeech_051::2,97,False,19.812867641448975,24.924256324768066,44.71924081631005
1,5,11,3,random440_expressivespeech_051::3,100,False,15.878054141998291,27.451349020004272,43.31751003675163
1,5,12,0,random440_expressivespeech_316::0,11,False,1.751192331314087,2.6137967109680176,4.348389904946089
1,5,12,1,random440_expressivespeech_316::1,11,False,2.4254415035247803,3.567546844482422,5.983139181509614
1,5,12,2,random440_expressivespeech_316::2,15,False,2.810020923614502,3.29266095161438,6.088373716920614
1,5,12,3,random440_expressivespeech_316::3,21,False,3.2838730812072754,5.945973634719849,9.263440852984786
1,5,13,0,random440_expressivespeech_177::0,53,False,9.29482388496399,15.259629726409912,24.532830318436027
1,5,13,1,random440_expressivespeech_177::1,39,False,6.1855247020721436,9.769254922866821,16.1496970243752
1,5,13,2,random440_expressivespeech_177::2,53,False,9.550382852554321,12.000661611557007,21.537848157808185
1,5,13,3,random440_expressivespeech_177::3,46,False,9.5849130153656,15.687000036239624,25.460726199671626
1,5,14,0,random440_deear_045::0,20,False,3.140287399291992,4.512589931488037,7.636798657476902
1,5,14,1,random440_deear_045::1,21,False,4.987778663635254,5.477792263031006,10.448956465348601
1,5,14,2,random440_deear_045::2,24,False,3.7367732524871826,5.4465720653533936,9.167977316305041
1,5,14,3,random440_deear_045::3,23,False,3.602322816848755,8.449231386184692,12.125449258834124
1,5,15,0,random440_expressivespeech_337::0,40,False,9.553435802459717,9.052911043167114,18.589503658935428
1,5,15,1,random440_expressivespeech_337::1,51,False,8.225134134292603,13.683435678482056,22.052037235349417
1,5,15,2,random440_expressivespeech_337::2,61,False,9.85761022567749,17.781071186065674,27.82565817795694
1,5,15,3,random440_expressivespeech_337::3,48,False,7.4864723682403564,18.87630796432495,26.58862090483308
1,5,16,0,random440_expressivespeech_331::0,100,False,16.414077281951904,27.12407088279724,43.51950037293136
1,5,16,1,random440_expressivespeech_331::1,104,False,18.670893669128418,27.915717601776123,46.98056894727051
1,5,16,2,random440_expressivespeech_331::2,117,False,19.052639484405518,29.330113410949707,48.7882554102689
1,5,16,3,random440_expressivespeech_331::3,108,False,20.965022802352905,59.12440872192383,80.06912678480148
1,5,17,0,random440_expressivespeech_049::0,92,False,17.000145196914673,22.347346782684326,39.32892584428191
1,5,17,1,random440_expressivespeech_049::1,94,False,17.3394296169281,23.940402030944824,41.26933783851564
1,5,17,2,random440_expressivespeech_049::2,82,False,13.348564386367798,22.66255831718445,36.384152771905065
1,5,17,3,random440_expressivespeech_049::3,79,False,14.958667755126953,36.244170904159546,51.16768475994468
1,5,18,0,random440_expressivespeech_117::0,186,False,34.52470874786377,50.351749897003174,84.08573212847114
1,5,18,1,random440_expressivespeech_117::1,141,False,26.019221305847168,35.92022132873535,61.928816417232156
1,5,18,2,random440_expressivespeech_117::2,162,False,30.35288095474243,40.434950828552246,70.78443364426494
1,5,18,3,random440_expressivespeech_117::3,154,False,28.436872243881226,79.26514983177185,107.63447155989707
1,5,19,0,random440_expressivespeech_018::0,447,False,94.35091090202332,122.11913204193115,213.94119893200696
1,5,19,1,random440_expressivespeech_018::1,394,False,74.0783531665802,108.64238405227661,182.74611135199666
1,5,19,2,random440_expressivespeech_018::2,444,False,80.01708889007568,122.1935031414032,199.71713934093714
1,5,19,3,random440_expressivespeech_018::3,429,False,79.94809746742249,119.63784003257751,199.61719127185643
1,5,20,0,random440_expressivespeech_173::0,11,False,2.682438373565674,3.7598876953125,6.42252304777503
1,5,20,1,random440_expressivespeech_173::1,12,False,2.1599185466766357,2.6653919219970703,4.812017792835832
1,5,20,2,random440_expressivespeech_173::2,10,False,1.5855987071990967,2.2964730262756348,3.8880921844393015
1,5,20,3,random440_expressivespeech_173::3,7,False,1.1303362846374512,2.318021535873413,3.4610441755503416
1,5,21,0,random440_expressivespeech_097::0,20,False,3.182516098022461,4.464465618133545,7.634350214153528
1,5,21,1,random440_expressivespeech_097::1,31,False,6.354033708572388,9.982932567596436,16.33707432448864
1,5,21,2,random440_expressivespeech_097::2,25,False,4.042097091674805,5.600358963012695,9.631222737953067
1,5,21,3,random440_expressivespeech_097::3,24,False,4.027099847793579,9.941446781158447,13.840105632320046
1,5,22,0,random440_expressivespeech_184::0,176,False,32.97723984718323,44.63199257850647,77.58920733258128
1,5,22,1,random440_expressivespeech_184::1,209,False,41.20046854019165,56.01151919364929,97.27922971360385
1,5,22,2,random440_expressivespeech_184::2,237,False,43.36272573471069,63.86182522773743,107.27210646495223
1,5,22,3,random440_expressivespeech_184::3,225,False,44.07954263687134,85.40783452987671,129.51068705134094
1,5,23,0,random440_expressivespeech_174::0,150,False,27.83837103843689,38.76038908958435,66.57984201051295
1,5,23,1,random440_expressivespeech_174::1,132,False,25.91765022277832,33.28973412513733,59.26967886462808
1,5,23,2,random440_expressivespeech_174::2,170,False,32.29893493652344,45.6114137172699,77.93190098367631
1,5,23,3,random440_expressivespeech_174::3,153,False,27.79963231086731,58.18189549446106,86.03588457033038
1,5,24,0,random440_expressivespeech_320::0,38,False,6.100362539291382,8.709435939788818,14.789442690089345
1,5,24,1,random440_expressivespeech_320::1,39,False,6.483482360839844,13.074198722839355,19.547694601118565
1,5,24,2,random440_expressivespeech_320::2,34,False,5.331573486328125,7.592028379440308,12.915377467870712
1,5,24,3,random440_expressivespeech_320::3,34,False,6.908184766769409,14.733865737915039,21.620411628857255
1,6,0,0,random440_expressivespeech_062::0,42,False,9.072813034057617,13.57482624053955,22.628261933103204
1,6,0,1,random440_expressivespeech_062::1,47,False,7.80123233795166,10.855164766311646,18.809705356135964
1,6,0,2,random440_expressivespeech_062::2,40,False,8.536731481552124,9.2095205783844,17.910840371623635
1,6,0,3,random440_expressivespeech_062::3,46,False,7.5152037143707275,19.6672043800354,27.164219995960593
1,6,1,0,random440_expressivespeech_212::0,113,False,23.3236882686615,31.8234965801239,55.12684601917863
1,6,1,1,random440_expressivespeech_212::1,111,False,17.970109701156616,29.034370183944702,46.98861741647124
1,6,1,2,random440_expressivespeech_212::2,139,False,27.89706826210022,38.21642804145813,66.09593369998038
1,6,1,3,random440_expressivespeech_212::3,127,False,21.120365142822266,74.74161648750305,96.98439380899072
1,6,2,0,random440_expressivespeech_061::0,20,False,3.2067718505859375,4.548979043960571,7.739401191473007
1,6,2,1,random440_expressivespeech_061::1,17,False,3.003577470779419,4.531202793121338,7.51945529691875
1,6,2,2,random440_expressivespeech_061::2,15,False,4.414779901504517,4.75960636138916,9.172984378412366
1,6,2,3,random440_expressivespeech_061::3,21,False,3.3307600021362305,4.808315753936768,8.123037103563547
1,6,3,0,random440_deear_022::0,43,False,7.136709213256836,12.198682069778442,19.318131318315864
1,6,3,1,random440_deear_022::1,42,False,7.001119136810303,9.747889995574951,16.903753893449903
1,6,3,2,random440_deear_022::2,50,False,11.108799457550049,12.493520259857178,23.763109570369124
1,6,3,3,random440_deear_022::3,38,False,6.318622350692749,11.040474891662598,17.547154502943158
1,6,4,0,random440_deear_079::0,97,False,15.943801164627075,26.97700786590576,42.903644092381
1,6,4,1,random440_deear_079::1,76,False,14.56343126296997,17.833263397216797,32.78061739727855
1,6,4,2,random440_deear_079::2,78,False,16.73220992088318,18.21505832672119,34.93498103506863
1,6,4,3,random440_deear_079::3,75,False,13.937973499298096,28.464174270629883,42.7956850938499
1,6,5,0,random440_expressivespeech_243::0,99,False,16.14103412628174,25.656689643859863,41.77783723920584
1,6,5,1,random440_expressivespeech_243::1,74,False,15.745331287384033,17.540552616119385,33.67549291998148
1,6,5,2,random440_expressivespeech_243::2,58,False,10.996696472167969,13.602806329727173,24.587180448696017
1,6,5,3,random440_expressivespeech_243::3,69,False,15.253644704818726,21.02185082435608,36.26024621166289
1,6,6,0,random440_expressivespeech_328::0,52,False,8.946410179138184,12.132203102111816,21.058296497911215
1,6,6,1,random440_expressivespeech_328::1,51,False,11.42870044708252,12.573161125183105,23.990195216611028
1,6,6,2,random440_expressivespeech_328::2,71,False,12.381661653518677,17.876070737838745,30.246552269905806
1,6,6,3,random440_expressivespeech_328::3,53,False,8.67540717124939,18.853298664093018,27.801600659266114
1,6,7,0,random440_expressivespeech_100::0,71,False,11.802185535430908,18.338316440582275,30.12204117886722
1,6,7,1,random440_expressivespeech_100::1,67,False,12.060669183731079,18.361523151397705,30.69149366207421
1,6,7,2,random440_expressivespeech_100::2,67,False,11.481460809707642,17.014495134353638,28.486267637461424
1,6,7,3,random440_expressivespeech_100::3,73,False,13.885787725448608,25.84404730796814,39.98124928586185
1,6,8,0,random440_deear_034::0,59,False,11.030911922454834,13.792433738708496,24.802092406898737
1,6,8,1,random440_deear_034::1,67,False,14.632996797561646,15.83155107498169,30.45212739519775
1,6,8,2,random440_deear_034::2,55,False,10.727909564971924,12.835584878921509,23.54880242794752
1,6,8,3,random440_deear_034::3,62,False,11.627769947052002,25.374775171279907,36.98845452256501
1,6,9,0,random440_expressivespeech_253::0,21,False,5.228527545928955,5.244288921356201,10.457697762176394
1,6,9,1,random440_expressivespeech_253::1,36,False,5.734534502029419,8.29633116722107,14.012690352275968
1,6,9,2,random440_expressivespeech_253::2,29,False,4.999155044555664,10.28610110282898,15.275984857231379
1,6,9,3,random440_expressivespeech_253::3,31,False,4.838097810745239,12.250911951065063,17.065876815468073
1,6,10,0,random440_expressivespeech_241::0,27,False,5.843796730041504,7.194700479507446,13.020779317244887
1,6,10,1,random440_expressivespeech_241::1,31,False,4.897721529006958,7.090754508972168,11.977516090497375
1,6,10,2,random440_expressivespeech_241::2,28,False,4.599450349807739,9.639820575714111,14.324456496164203
1,6,10,3,random440_expressivespeech_241::3,27,False,4.607620477676392,6.214457273483276,10.807214198634028
1,6,11,0,random440_expressivespeech_052::0,99,False,18.528855562210083,24.66104507446289,43.17004441656172
1,6,11,1,random440_expressivespeech_052::1,93,False,17.14013123512268,24.1867253780365,42.0228186827153
1,6,11,2,random440_expressivespeech_052::2,102,False,18.378371477127075,26.69764018058777,45.439469596371055
1,6,11,3,random440_expressivespeech_052::3,116,False,20.14969253540039,31.623801708221436,52.39770737104118
1,6,12,0,random440_expressivespeech_170::0,15,False,2.449619770050049,4.162775754928589,6.5950737074017525
1,6,12,1,random440_expressivespeech_170::1,12,False,2.854897975921631,3.172687292098999,6.018251182511449
1,6,12,2,random440_expressivespeech_170::2,12,False,1.899780511856079,2.7108728885650635,4.5971411280334
1,6,12,3,random440_expressivespeech_170::3,18,False,2.828623056411743,5.710775852203369,8.52121540158987
1,6,13,0,random440_expressivespeech_281::0,40,False,6.639764785766602,13.101238012313843,19.72396620735526
1,6,13,1,random440_expressivespeech_281::1,45,False,7.3986334800720215,10.554131746292114,17.93633601628244
1,6,13,2,random440_expressivespeech_281::2,56,False,10.991179466247559,13.084304571151733,24.33432070352137
1,6,13,3,random440_expressivespeech_281::3,48,False,9.687397718429565,15.895092487335205,25.798978926613927
1,6,14,0,random440_expressivespeech_232::0,18,False,3.09401535987854,4.063707590103149,7.141085172072053
1,6,14,1,random440_expressivespeech_232::1,20,False,4.264930725097656,5.632798194885254,9.881999397650361
1,6,14,2,random440_expressivespeech_232::2,19,False,2.9940152168273926,4.332012891769409,7.316552700474858
1,6,14,3,random440_expressivespeech_232::3,28,False,4.67848539352417,10.186623096466064,14.840787282213569
1,6,15,0,random440_expressivespeech_288::0,45,False,10.474682331085205,10.484355688095093,20.9386684615165
1,6,15,1,random440_expressivespeech_288::1,48,False,8.158108711242676,12.6154305934906,20.760159004479647
1,6,15,2,random440_expressivespeech_288::2,48,False,7.776407718658447,13.900784492492676,21.662109227851033
1,6,15,3,random440_expressivespeech_288::3,57,False,10.377783298492432,20.546194791793823,31.212912628427148
1,6,16,0,random440_expressivespeech_182::0,97,False,15.740171909332275,26.980833292007446,42.70250730775297
1,6,16,1,random440_expressivespeech_182::1,94,False,17.23566484451294,24.135499238967896,42.03398850746453
1,6,16,2,random440_expressivespeech_182::2,121,False,21.374215602874756,31.089024305343628,53.15505915507674
1,6,16,3,random440_expressivespeech_182::3,116,False,22.835472345352173,58.49263405799866,81.3105252161622
1,6,17,0,random440_deear_076::0,95,False,17.79243040084839,24.992989778518677,42.76328084245324
1,6,17,1,random440_deear_076::1,87,False,14.893320560455322,22.918336629867554,37.79948573932052
1,6,17,2,random440_deear_076::2,83,False,13.436519622802734,23.634263515472412,37.05593102611601
1,6,17,3,random440_deear_076::3,79,False,14.974301099777222,35.25561308860779,50.20990339294076
1,6,18,0,random440_expressivespeech_318::0,175,False,32.38191795349121,48.48067593574524,79.61517850868404
1,6,18,1,random440_expressivespeech_318::1,165,False,30.362602949142456,42.59112524986267,72.94255605898798
1,6,18,2,random440_expressivespeech_318::2,187,False,34.874462366104126,51.534366846084595,85.57037254422903
1,6,18,3,random440_expressivespeech_318::3,189,False,32.714643478393555,52.77305221557617,84.49683038145304
1,6,19,0,random440_deear_004::0,360,False,75.70498275756836,102.13732886314392,175.61800574697554
1,6,19,1,random440_deear_004::1,392,False,73.36529731750488,110.83828783035278,181.82049660012126
1,6,19,2,random440_deear_004::2,413,False,80.59351658821106,117.57633233070374,195.85568710789084
1,6,19,3,random440_deear_004::3,357,False,66.23522305488586,176.37091660499573,242.56390421837568
1,6,20,0,random440_deear_021::0,12,False,3.0132248401641846,4.175397634506226,7.173239080235362
1,6,20,1,random440_deear_021::1,9,False,1.4522230625152588,2.0480451583862305,3.491161484271288
1,6,20,2,random440_deear_021::2,9,False,1.4645485877990723,2.062314987182617,3.52125477604568
1,6,20,3,random440_deear_021::3,7,False,1.2484440803527832,3.162525177001953,4.420423749834299
1,6,21,0,random440_deear_005::0,25,False,4.03334641456604,5.847748517990112,9.867347983643413
1,6,21,1,random440_deear_005::1,22,False,5.673452615737915,7.392988443374634,13.072748228907585
1,6,21,2,random440_deear_005::2,27,False,4.3930442333221436,6.263666152954102,10.730676792562008
1,6,21,3,random440_deear_005::3,23,False,3.9546449184417725,10.014576196670532,13.838325245305896
1,6,22,0,random440_expressivespeech_247::0,192,False,35.804100036621094,52.455037117004395,86.60384383611381
1,6,22,1,random440_expressivespeech_247::1,191,False,33.955453872680664,53.64659929275513,86.2445777952671
1,6,22,2,random440_expressivespeech_247::2,198,False,36.31580829620361,55.60495352745056,90.70200257375836
1,6,22,3,random440_expressivespeech_247::3,213,False,37.4139518737793,107.97353863716125,143.67812256515026
1,6,23,0,random440_deear_051::0,155,False,29.90105152130127,39.9700665473938,69.8521218020469
1,6,23,1,random440_deear_051::1,131,False,25.619500160217285,34.16883683204651,59.843160796910524
1,6,23,2,random440_deear_051::2,154,False,29.724645137786865,41.4266471862793,71.18087992444634
1,6,23,3,random440_deear_051::3,160,False,29.69243812561035,59.28578162193298,88.99555498361588
1,6,24,0,random440_expressivespeech_058::0,36,False,6.083611726760864,8.46571397781372,14.528433997184038
1,6,24,1,random440_expressivespeech_058::1,39,False,6.404074430465698,13.389855146408081,19.783917021006346
1,6,24,2,random440_expressivespeech_058::2,36,False,5.6960670948028564,8.380748510360718,14.066895987838507
1,6,24,3,random440_expressivespeech_058::3,32,False,7.0549445152282715,13.395913124084473,20.436902847141027
1,7,0,0,random440_expressivespeech_002::0,44,False,9.451213359832764,13.78688931465149,23.21992922015488
1,7,0,1,random440_expressivespeech_002::1,54,False,9.203322172164917,13.679847240447998,23.03317980468273
1,7,0,2,random440_expressivespeech_002::2,39,False,7.122732877731323,8.95609712600708,16.381442120298743
1,7,0,3,random440_expressivespeech_002::3,38,False,5.828497409820557,17.88899517059326,23.69935939833522
1,7,1,0,random440_expressivespeech_151::0,150,False,30.211162328720093,41.09790277481079,71.29027399234474
1,7,1,1,random440_expressivespeech_151::1,132,False,23.438041925430298,36.23785591125488,59.660654766485095
1,7,1,2,random440_expressivespeech_151::2,152,False,26.70539927482605,42.93118190765381,69.62277440540493
1,7,1,3,random440_expressivespeech_151::3,144,False,26.02106761932373,38.71302151679993,64.72013779915869
1,7,2,0,random440_expressivespeech_119::0,17,False,2.6957335472106934,3.897965431213379,6.575613960623741
1,7,2,1,random440_expressivespeech_119::1,13,False,2.083930492401123,2.945787191390991,5.0156380739063025
1,7,2,2,random440_expressivespeech_119::2,16,False,2.967641830444336,6.214519739151001,9.166436467319727
1,7,2,3,random440_expressivespeech_119::3,25,False,4.80290675163269,6.918864965438843,11.703547718003392
1,7,3,0,random440_expressivespeech_114::0,46,False,7.4028425216674805,12.872618675231934,20.254844265058637
1,7,3,1,random440_expressivespeech_114::1,46,False,7.385119915008545,10.520869731903076,17.89293626509607
1,7,3,2,random440_expressivespeech_114::2,47,False,11.251534223556519,10.987475872039795,22.401073990389705
1,7,3,3,random440_expressivespeech_114::3,33,False,5.34442663192749,11.141497611999512,16.650261929258704
1,7,4,0,random440_deear_018::0,71,False,11.310577630996704,20.304160594940186,31.597981739789248
1,7,4,1,random440_deear_018::1,76,False,12.077159643173218,19.924515962600708,32.37284603714943
1,7,4,2,random440_deear_018::2,101,False,16.158901929855347,27.925291299819946,44.372309040278196
1,7,4,3,random440_deear_018::3,75,False,14.13855504989624,31.002577543258667,45.52773069962859
1,7,5,0,random440_expressivespeech_248::0,59,False,9.592166900634766,15.821268796920776,25.39190966822207
1,7,5,1,random440_expressivespeech_248::1,70,False,11.341505289077759,20.004501819610596,31.33515273593366
1,7,5,2,random440_expressivespeech_248::2,56,False,8.94397759437561,15.07563853263855,24.285849690437317
1,7,5,3,random440_expressivespeech_248::3,109,False,17.842434406280518,37.92722249031067,55.75378575921059
1,7,6,0,random440_expressivespeech_325::0,49,False,8.642542362213135,11.351049661636353,19.974787212908268
1,7,6,1,random440_expressivespeech_325::1,37,False,6.351699590682983,11.809025526046753,18.145937606692314
1,7,6,2,random440_expressivespeech_325::2,69,False,10.978495359420776,17.917948007583618,28.884128836914897
1,7,6,3,random440_expressivespeech_325::3,61,False,9.693936347961426,26.206204175949097,36.2505985442549
1,7,7,0,random440_expressivespeech_198::0,74,False,12.471465349197388,18.625905752182007,31.079111279919744
1,7,7,1,random440_expressivespeech_198::1,65,False,12.172897100448608,17.52028226852417,29.979417107999325
1,7,7,2,random440_expressivespeech_198::2,69,False,11.732908964157104,17.125540494918823,28.84838405251503
1,7,7,3,random440_expressivespeech_198::3,67,False,12.454135179519653,26.679052591323853,39.401379177346826
1,7,8,0,random440_deear_026::0,58,False,10.503517627716064,13.53870439529419,24.02017623372376
1,7,8,1,random440_deear_026::1,66,False,14.714524030685425,15.558435678482056,30.262980619445443
1,7,8,2,random440_deear_026::2,58,False,11.211367130279541,13.48860216140747,24.9550127312541
1,7,8,3,random440_deear_026::3,55,False,9.913087606430054,26.90581202507019,36.8018303681165
1,7,9,0,random440_deear_059::0,33,False,7.482990503311157,7.57143235206604,15.033014530315995
1,7,9,1,random440_deear_059::1,34,False,5.388591766357422,7.95453667640686,13.327742727473378
1,7,9,2,random440_deear_059::2,33,False,8.7683584690094,8.134908676147461,16.892992492765188
1,7,9,3,random440_deear_059::3,30,False,4.621828317642212,6.818815469741821,11.428252667188644
1,7,10,0,random440_expressivespeech_142::0,36,False,7.993581771850586,8.476371765136719,16.451860236003995
1,7,10,1,random440_expressivespeech_142::1,23,False,3.661764144897461,5.25756573677063,8.905108472332358
1,7,10,2,random440_expressivespeech_142::2,22,False,3.588900566101074,6.89571738243103,10.471793437376618
1,7,10,3,random440_expressivespeech_142::3,30,False,6.372260808944702,7.7323315143585205,14.271344851702452
1,7,11,0,random440_deear_020::0,99,False,18.261354446411133,25.15936303138733,43.39923705160618
1,7,11,1,random440_deear_020::1,92,False,16.738490104675293,24.087817668914795,41.527478490024805
1,7,11,2,random440_deear_020::2,110,False,20.792180061340332,29.186930894851685,50.3685071375221
1,7,11,3,random440_deear_020::3,107,False,17.177786111831665,29.605672359466553,46.76659191213548
1,7,12,0,random440_expressivespeech_186::0,12,False,1.9230239391326904,3.0734429359436035,4.9796379171311855
1,7,12,1,random440_expressivespeech_186::1,9,False,2.0247068405151367,2.9572136402130127,4.97018725425005
1,7,12,2,random440_expressivespeech_186::2,26,False,4.601376533508301,5.961562395095825,10.544959923252463
1,7,12,3,random440_expressivespeech_186::3,9,False,1.41300630569458,3.643629789352417,5.043061871081591
1,7,13,0,random440_expressivespeech_207::0,43,False,7.018575668334961,13.79574966430664,20.798057628795505
1,7,13,1,random440_expressivespeech_207::1,60,False,9.706687688827515,16.098060846328735,25.793424742296338
1,7,13,2,random440_expressivespeech_207::2,39,False,6.114065408706665,9.058422803878784,15.403946651145816
1,7,13,3,random440_expressivespeech_207::3,45,False,8.928300380706787,16.876155614852905,25.78830387815833
1,7,14,0,random440_expressivespeech_149::0,17,False,2.6509201526641846,3.8605356216430664,6.495121533051133
1,7,14,1,random440_expressivespeech_149::1,19,False,3.755877733230591,5.797585487365723,9.538197657093406
1,7,14,2,random440_expressivespeech_149::2,17,False,3.0214743614196777,3.8854825496673584,6.895015301182866
1,7,14,3,random440_expressivespeech_149::3,26,False,4.058091878890991,12.455929040908813,16.49544990248978
1,7,15,0,random440_expressivespeech_036::0,42,False,9.830943584442139,9.777883052825928,19.592010620981455
1,7,15,1,random440_expressivespeech_036::1,53,False,8.867781639099121,14.089901208877563,23.10967152006924
1,7,15,2,random440_expressivespeech_036::2,50,False,7.762201309204102,15.230500221252441,23.085191378369927
1,7,15,3,random440_expressivespeech_036::3,52,False,8.41942286491394,20.30667281150818,29.09887016005814
1,7,16,0,random440_expressivespeech_012::0,117,False,18.978201866149902,31.55411982536316,50.51203318685293
1,7,16,1,random440_expressivespeech_012::1,117,False,20.810744762420654,31.636126041412354,52.44302251935005
1,7,16,2,random440_expressivespeech_012::2,97,False,17.719910860061646,26.39584493637085,44.09948023594916
1,7,16,3,random440_expressivespeech_012::3,92,False,14.938546657562256,56.07166528701782,70.97130780853331
1,7,17,0,random440_expressivespeech_164::0,93,False,17.043562650680542,23.724181413650513,40.69980486296117
1,7,17,1,random440_expressivespeech_164::1,90,False,15.832167148590088,23.665995836257935,39.486291555687785
1,7,17,2,random440_expressivespeech_164::2,112,False,20.509417295455933,30.331257581710815,50.83086497336626
1,7,17,3,random440_expressivespeech_164::3,82,False,13.246508121490479,23.11247730255127,36.344158340245485
1,7,18,0,random440_expressivespeech_172::0,189,False,34.17881178855896,52.216796875,85.57910755090415
1,7,18,1,random440_expressivespeech_172::1,199,False,36.41773247718811,54.2451012134552,89.74838439002633
1,7,18,2,random440_expressivespeech_172::2,152,False,26.688207626342773,40.323911905288696,67.0010229498148
1,7,18,3,random440_expressivespeech_172::3,170,False,29.636019229888916,51.020309925079346,80.64045446179807
1,7,19,0,random440_expressivespeech_236::0,374,False,76.76138520240784,106.19979882240295,180.66145636886358
1,7,19,1,random440_expressivespeech_236::1,338,False,62.426852226257324,95.65878534317017,158.12562381476164
1,7,19,2,random440_expressivespeech_236::2,309,False,55.28834819793701,85.57747077941895,140.86297183670104
1,7,19,3,random440_expressivespeech_236::3,348,False,65.5927722454071,254.66548657417297,320.29571999982
1,7,20,0,random440_deear_067::0,11,False,2.664344072341919,3.8068127632141113,6.455268260091543
1,7,20,1,random440_deear_067::1,9,False,1.6676344871520996,2.0444960594177246,3.7018013652414083
1,7,20,2,random440_deear_067::2,7,False,1.1103181838989258,1.5905776023864746,2.7007489800453186
1,7,20,3,random440_deear_067::3,9,False,1.7828915119171143,3.999528169631958,5.764729028567672
1,7,21,0,random440_deear_097::0,23,False,3.5853195190429688,5.351280927658081,8.92332755960524
1,7,21,1,random440_deear_097::1,25,False,5.530640363693237,8.639716148376465,14.157909916713834
1,7,21,2,random440_deear_097::2,25,False,4.200307369232178,5.947490215301514,10.140354024246335
1,7,21,3,random440_deear_097::3,23,False,3.605252265930176,10.7490816116333,14.32105146534741
1,7,22,0,random440_deear_061::0,203,False,37.49673295021057,56.786484241485596,94.26577281951904
1,7,22,1,random440_deear_061::1,203,False,35.27767753601074,56.55098247528076,91.84088700450957
1,7,22,2,random440_deear_061::2,181,False,33.80345296859741,51.36612105369568,85.18220451101661
1,7,22,3,random440_deear_061::3,192,False,33.64482855796814,108.13866996765137,141.77581558562815
1,7,23,0,random440_expressivespeech_193::0,147,False,27.12146544456482,39.155502796173096,66.25845082476735
1,7,23,1,random440_expressivespeech_193::1,157,False,29.667198657989502,40.32463622093201,70.0191413089633
1,7,23,2,random440_expressivespeech_193::2,139,False,26.426790714263916,36.40201807022095,62.85753277130425
1,7,23,3,random440_expressivespeech_193::3,153,False,28.32541584968567,62.66643691062927,91.04251288622618
1,7,24,0,random440_expressivespeech_143::0,34,False,5.401568412780762,7.931272029876709,13.313031835481524
1,7,24,1,random440_expressivespeech_143::1,38,False,6.02983546257019,13.02807903289795,19.046056447550654
1,7,24,2,random440_expressivespeech_143::2,32,False,5.3323869705200195,7.325573921203613,12.649081790819764
1,7,24,3,random440_expressivespeech_143::3,36,False,5.714678049087524,18.212043285369873,23.907947393134236
2,0,0,0,random440_expressivespeech_092::0,51,False,13.13005018234253,12.474817276000977,25.58582548610866
2,0,0,1,random440_expressivespeech_092::1,49,False,7.60955286026001,12.954626560211182,20.751619370654225
2,0,0,2,random440_expressivespeech_092::2,36,False,5.357824087142944,7.865199565887451,13.400773175060749
2,0,0,3,random440_expressivespeech_092::3,48,False,8.579853773117065,15.015573024749756,23.579698897898197
2,0,1,0,random440_expressivespeech_139::0,103,False,20.207935094833374,25.05405282974243,45.24048785306513
2,0,1,1,random440_expressivespeech_139::1,114,False,19.595174312591553,28.205812215805054,48.49291640333831
2,0,1,2,random440_expressivespeech_139::2,209,False,40.4702935218811,53.260565996170044,92.82874034531415
2,0,1,3,random440_expressivespeech_139::3,126,False,22.333155632019043,50.6907742023468,72.99818187206984
2,0,2,0,random440_expressivespeech_306::0,17,False,2.6801278591156006,3.915743827819824,6.5797532312572
2,0,2,1,random440_expressivespeech_306::1,25,False,4.204682350158691,6.497753143310547,10.684293299913406
2,0,2,2,random440_expressivespeech_306::2,15,False,3.71571683883667,4.538519382476807,8.242909347638488
2,0,2,3,random440_expressivespeech_306::3,17,False,2.5063281059265137,5.56672739982605,8.057827394455671
2,0,3,0,random440_deear_007::0,45,False,7.023636341094971,12.23910665512085,19.24455300718546
2,0,3,1,random440_deear_007::1,36,False,5.541695833206177,8.02880311012268,13.55893861502409
2,0,3,2,random440_deear_007::2,48,False,7.385903835296631,14.63728952407837,22.011726574972272
2,0,3,3,random440_deear_007::3,41,False,6.286255359649658,15.58895993232727,22.05279766023159
